;timestamp;Signalname;interpreted_value
4985;71835618304200.0;S-E;s
4986;71844699246100.0;S-E;r
4987;71846299200500.0;S-E;s
4988;71853999044400.0;S-E;r
4989;71855600971400.0;S-E;s
4990;71856638732900.0;S-E;r
4991;71858240971400.0;S-E;s
4992;71863360184500.0;S-E;r
4993;71864959803500.0;S-E;s
4994;71866840982600.0;S-E;r
4995;71868440552800.0;S-E;s
4996;71886759784100.0;S-E;r
4997;71888359992400.0;S-E;s
4998;71892879951100.0;S-E;r
4999;71894479968300.0;S-E;s
5000;71903859421600.0;S-E;r
5001;71905460281000.0;S-E;s
5002;71908419599900.0;S-E;r
5003;71910020480700.0;S-E;s
5004;71914359461900.0;S-E;r
5005;71915959747700.0;S-E;s
5006;71917719777600.0;S-E;r
5007;71919320159900.0;S-E;s
5008;71924200680200.0;S-E;r
5009;71925800788600.0;S-E;s
5010;71926000317300.0;S-E;r
5011;71927800748800.0;S-E;s
5012;71945980432400.0;S-E;r
5013;71947580385000.0;S-E;s
5014;71963630683500.0;S-E;r
5015;71965221009200.0;S-E;s
5016;71968840666400.0;S-E;r
5017;71970441497700.0;S-E;s
5018;71979340611300.0;S-E;r
5019;71980942233700.0;S-E;s
5020;71991101316300.0;S-E;r
5021;71992702567000.0;S-E;s
5022;72019242393300.0;S-E;r
5023;72020842457700.0;S-E;s
5024;72031842589600.0;S-E;r
5025;72033442591300.0;S-E;s
5026;72057343020800.0;S-E;r
5027;72058943029800.0;S-E;s
5028;72073242944600.0;S-E;r
5029;72074842892100.0;S-E;s
5030;72083863190800.0;S-E;r
5031;72085463198200.0;S-E;s
5032;72101143299100.0;S-E;r
5033;72102745007000.0;S-E;s
5034;72181425325700.0;S-E;r
5035;72183025370000.0;S-E;s
5036;72185744714800.0;S-E;r
5037;72187344885500.0;S-E;s
5038;72194745093800.0;S-E;r
5039;72196345032600.0;S-E;s
5040;72202124739800.0;S-E;r
5041;72203724987500.0;S-E;s
5042;72214365465900.0;S-E;r
5043;72215965544500.0;S-E;s
5044;72227326019100.0;S-E;r
5045;72228926036400.0;S-E;s
5046;72237765426500.0;S-E;r
5047;72239365507000.0;S-E;s
5048;72246525787300.0;S-E;r
5049;72248125687900.0;S-E;s
5050;72255106062200.0;S-E;r
5051;72256706735500.0;S-E;s
5052;72267225886500.0;S-E;r
5053;72268825920500.0;S-E;s
5054;72276285862000.0;S-E;r
5055;72277886115100.0;S-E;s
5056;72284626016000.0;S-E;r
5057;72286226539100.0;S-E;s
5058;72298907583300.0;S-E;r
5059;72300507312000.0;S-E;s
5060;72314926824600.0;S-E;r
5061;72316526911800.0;S-E;s
5062;72327527181200.0;S-E;r
5063;72329127242400.0;S-E;s
5064;72346487139900.0;S-E;r
5065;72348087544200.0;S-E;s
5066;72388609911900.0;S-E;r
5067;72390209716000.0;S-E;s
5068;72397249402800.0;S-E;r
5069;72398849312500.0;S-E;s
5070;72403068807600.0;S-E;r
5071;72404669003300.0;S-E;s
5072;72433668826700.0;S-E;r
5073;72435268876800.0;S-E;s
5074;72436008774700.0;S-E;r
5075;72437609909800.0;S-E;s
5076;72446268903200.0;S-E;r
5077;72447869181800.0;S-E;s
5078;72452929204300.0;S-E;r
5079;72454529031600.0;S-E;s
5080;72486069531600.0;S-E;r
5081;72487669860800.0;S-E;s
5082;72494529740000.0;S-E;r
5083;72496130254800.0;S-E;s
5084;72535151246300.0;S-E;r
5085;72536751006600.0;S-E;s
5086;72573071611600.0;S-E;r
5087;72574671421500.0;S-E;s
5088;72590951488600.0;S-E;r
5089;72592551396600.0;S-E;s
5090;72604871962400.0;S-E;r
5091;72606471807400.0;S-E;s
5092;72614713167100.0;S-E;r
5093;72616312082200.0;S-E;s
5094;72622993447000.0;S-E;r
5095;72624593029300.0;S-E;s
5096;72644653899400.0;S-E;r
5097;72646253472400.0;S-E;s
5098;72657313598300.0;S-E;r
5099;72659553475100.0;S-E;s
5100;72665353571600.0;S-E;r
5101;72666952980000.0;S-E;s
5102;72757094561000.0;S-E;r
5103;72758694650100.0;S-E;s
5104;72771734830500.0;S-E;r
5105;72773334786700.0;S-E;s
5106;72791895424900.0;S-E;r
5107;72794295096000.0;S-E;s
5108;72800775435600.0;S-E;r
5109;72802375306400.0;S-E;s
5110;72808215923100.0;S-E;r
5111;72809816050600.0;S-E;s
5112;72819255239700.0;S-E;r
5113;72820855277800.0;S-E;s
5114;72841216477900.0;S-E;r
5115;72842816529900.0;S-E;s
5116;72879917389600.0;S-E;r
5117;72881516894000.0;S-E;s
5118;72890956769500.0;S-E;r
5119;72892556728000.0;S-E;s
5120;72892656658600.0;S-E;r
5121;72894256658100.0;S-E;s
5122;72899717090400.0;S-E;r
5123;72901318785700.0;S-E;s
5124;72902838000700.0;S-E;r
5125;72904436729700.0;S-E;s
5126;72917177753600.0;S-E;r
5127;72918777562600.0;S-E;s
5128;72955638171400.0;S-E;r
5129;72957237804900.0;S-E;s
5130;72985999060800.0;S-E;r
5131;72987597946100.0;S-E;s
5132;73008078847400.0;S-E;r
5133;73009678665100.0;S-E;s
5134;73051340042500.0;S-E;r
5135;73052940000700.0;S-E;s
5136;73065139719800.0;S-E;r
5137;73066739377900.0;S-E;s
5138;73083680162800.0;S-E;r
5139;73085280070300.0;S-E;s
5140;73086440288800.0;S-E;r
5141;73088040066700.0;S-E;s
5142;73092860051600.0;S-E;r
5143;73094459896800.0;S-E;s
5144;73113100462200.0;S-E;r
5145;73115440222300.0;S-E;s
5146;73123490219400.0;S-E;r
5147;73125080889800.0;S-E;s
5148;73231482107300.0;S-E;r
5149;73233082410600.0;S-E;s
5150;73272942697500.0;S-E;r
5151;73274543436000.0;S-E;s
5152;73295923342200.0;S-E;r
5153;73304684761400.0;S-E;s
5154;73403145834700.0;S-E;r
5155;73411145807000.0;S-E;s
5156;73938354758100.0;S-E;r
5157;73939955708200.0;S-E;s
5158;74004297305800.0;S-E;r
5159;74014217386900.0;S-E;s
5160;74158039610200.0;S-E;r
5161;74171899408000.0;S-E;s
5162;74293461749400.0;S-E;r
5163;74304021451700.0;S-E;s
5164;74329282483600.0;S-E;r
5165;74330882554600.0;S-E;s
5166;74369663132500.0;S-E;r
5167;74371263199400.0;S-E;s
5168;74396483204600.0;S-E;r
5169;74398083500700.0;S-E;s
5170;74400203863400.0;S-E;r
5171;74401803653000.0;S-E;s
5172;74407703914600.0;S-E;r
5173;74409304444400.0;S-E;s
5174;74414245383800.0;S-E;r
5175;74415843813300.0;S-E;s
5176;74431704202400.0;S-E;r
5177;74433304718600.0;S-E;s
5178;74438004877600.0;S-E;r
5179;74439604692200.0;S-E;s
5180;74441424592500.0;S-E;r
5181;74443024591800.0;S-E;s
5182;74452524963300.0;S-E;r
5183;74454124981200.0;S-E;s
5184;74462665396700.0;S-E;r
5185;74464265484500.0;S-E;s
5186;74487205280600.0;S-E;r
5187;74488805427800.0;S-E;s
5188;74505685308600.0;S-E;r
5189;74507285625600.0;S-E;s
5190;74517447787700.0;S-E;r
5191;74519046199200.0;S-E;s
5192;74533527463700.0;S-E;r
5193;74535125908100.0;S-E;s
5194;74585786817500.0;S-E;r
5195;74587387076600.0;S-E;s
5196;74626767598900.0;S-E;r
5197;74628368062600.0;S-E;s
5198;74637208288700.0;S-E;r
5199;74638808186400.0;S-E;s
5200;74650408503600.0;S-E;r
5201;74652008137800.0;S-E;s
5202;74661868335800.0;S-E;r
5203;74663469136300.0;S-E;s
5204;74671528582600.0;S-E;r
5205;74673128681500.0;S-E;s
5206;74683228797300.0;S-E;r
5207;74684829153000.0;S-E;s
5208;74797071997000.0;S-E;r
5209;74798671259800.0;S-E;s
5210;74835953373000.0;S-E;r
5211;74837553298900.0;S-E;s
5212;74865412106000.0;S-E;r
5213;74867012531800.0;S-E;s
5214;74902254226400.0;S-E;r
5215;74903853848000.0;S-E;s
5216;74913054359600.0;S-E;r
5217;74914653968200.0;S-E;s
5218;74924154693600.0;S-E;r
5219;74925754403600.0;S-E;s
5220;74953434546500.0;S-E;r
5221;74955034308600.0;S-E;s
5222;74964055683800.0;S-E;r
5223;74965655464500.0;S-E;s
5224;75094558122000.0;S-E;r
5225;75096157815900.0;S-E;s
5226;75105537247100.0;S-E;r
5227;75107137179400.0;S-E;s
5228;75149517749200.0;S-E;r
5229;75151117467100.0;S-E;s
5230;75168358707000.0;S-E;r
5231;75169958483000.0;S-E;s
5232;75252419025700.0;S-E;r
5233;75254019746400.0;S-E;s
5234;75282420107400.0;S-E;r
5235;75291780589600.0;S-E;s
5236;75318840306300.0;S-E;r
5237;75325620460600.0;S-E;s
5238;75517764205200.0;S-E;r
5239;75519364705100.0;S-E;s
5240;75611427442700.0;S-E;r
5241;75621987518000.0;S-E;s
5242;75684507621400.0;S-E;r
5243;75691287611800.0;S-E;s
5244;75952831714600.0;S-E;r
5245;75989212092500.0;S-E;s
5246;76085514497500.0;S-E;r
5247;76095435020400.0;S-E;s
5248;76366339600700.0;S-E;r
5249;76366659873800.0;S-E;s
5250;84099079713000.0;S-E;r
5251;84100039320600.0;S-E;s
5252;84119719682800.0;S-E;r
5253;84121319799000.0;S-E;s
5254;84212720952500.0;S-E;r
5255;84213040451800.0;S-E;s
5256;84219721151100.0;S-E;r
5257;84220680949500.0;S-E;s
5258;86459250915800.0;S-E;r
5259;86459519289700.0;S-E;s
